Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Type
2017,10.1109/TVCG.2017.2744718,ActiVis: Visual Exploration of Industry-Scale Deep Neural Network Models,4.0,2.0,Pierre Y. Andrews,https://openalex.org/A2122757607,Facebook,company
2017,10.1109/TVCG.2017.2744718,ActiVis: Visual Exploration of Industry-Scale Deep Neural Network Models,4.0,3.0,Aditya Kalro,https://openalex.org/A2606325151,Facebook,company
2017,10.1109/TVCG.2017.2744718,ActiVis: Visual Exploration of Industry-Scale Deep Neural Network Models,4.0,4.0,Duen Horng Chau,https://openalex.org/A2024561599,Georgia Institute of Technology,education
1993,10.1109/VISUAL.1993.398845,Fast volume rendering of compressed data,2.0,1.0,P. Ning,https://openalex.org/A2113909144,"Department of Electrical Engineering, University of Stanford, Stanford, CA, USA",education
1993,10.1109/VISUAL.1993.398845,Fast volume rendering of compressed data,2.0,2.0,L. Hesselink,https://openalex.org/A2205887465,"Department of Electrical Engineering, University of Stanford, Stanford, CA, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,1.0,R. Avila,https://openalex.org/A2622293249,"Howard Hughes Medical Institute, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,2.0,Taosong He,https://openalex.org/A2304302625,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,3.0,Lichan Hong,https://openalex.org/A2114438626,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,4.0,A. Kaufman,https://openalex.org/A2132849971,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,5.0,H. Pfister,https://openalex.org/A2102290556,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,6.0,C. Silva,https://openalex.org/A2150576810,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,7.0,L. Sobierajski,https://openalex.org/A2309715070,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1994,10.1109/VISUAL.1994.346340,VolVis: a diversified volume visualization system,8.0,8.0,S. Wang,https://openalex.org/A2116316393,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",education
1998,10.1109/VISUAL.1998.745284,Visualization of scalar topology for structural enhancement,3.0,1.0,C.L. Bajaj,https://openalex.org/A2006893438,"Department of Computer Sciences and TICAM, University of Technology, Austin, TX, USA",education
1998,10.1109/VISUAL.1998.745284,Visualization of scalar topology for structural enhancement,3.0,2.0,V. Pascucci,https://openalex.org/A2296065211,"Department of Computer Sciences and TICAM, University of Technology, Austin, TX, USA",education
1998,10.1109/VISUAL.1998.745284,Visualization of scalar topology for structural enhancement,3.0,3.0,D.R. Schikore,https://openalex.org/A2078683250,"Lawrence Livermore National Laboratory, Center for Applied Scientific Computing, Livermore, CA, USA",facility
1998,10.1109/VISUAL.1998.745288,Tracking scalar features in unstructured datasets,2.0,1.0,D. Silver,,"Department of Electrical and Computer Engineering and CAIP Center, Rutgers University, Piscataway, NJ, USA",education
1998,10.1109/VISUAL.1998.745288,Tracking scalar features in unstructured datasets,2.0,2.0,X. Wang,,"Department of Electrical and Computer Engineering and CAIP Center, Rutgers University, Piscataway, NJ, USA",education
2004,10.1109/VISUAL.2004.103,TexMol: interactive visual exploration of large flexible multi-component molecular complexes,4.0,1.0,Chandrajit Bajaj,https://openalex.org/A2006893438,"Center for Computational Visualization, University of Texas, Austin, Austin, TX, USA",education
2004,10.1109/VISUAL.2004.103,TexMol: interactive visual exploration of large flexible multi-component molecular complexes,4.0,2.0,P. Djeu,https://openalex.org/A3161713150,"Center for Computational Visualization, University of Texas, Austin, Austin, TX, USA",education
2004,10.1109/VISUAL.2004.103,TexMol: interactive visual exploration of large flexible multi-component molecular complexes,4.0,3.0,Vinay Siddavanahalli,https://openalex.org/A2342610440,"Center for Computational Visualization, University of Texas, Austin, Austin, TX, USA",education
2004,10.1109/VISUAL.2004.103,TexMol: interactive visual exploration of large flexible multi-component molecular complexes,4.0,4.0,A. Thane,https://openalex.org/A2229543842,"Center for Computational Visualization, University of Texas, Austin, Austin, TX, USA",education
2005,10.1109/INFVIS.2005.1532134,Visual correlation for situational awareness,4.0,1.0,Y. Livnat,https://openalex.org/A37046778,"Scientific Computing and Imaging Institute, University of Utah, USA",education
2005,10.1109/INFVIS.2005.1532134,Visual correlation for situational awareness,4.0,2.0,J. Agutter,https://openalex.org/A2306473370,"College of Architecture Planning, University of Utah, USA",education
2005,10.1109/INFVIS.2005.1532134,Visual correlation for situational awareness,4.0,3.0,Shaun Moon,https://openalex.org/A2117023695,"College of Architecture Planning, University of Utah, USA",education
2005,10.1109/INFVIS.2005.1532134,Visual correlation for situational awareness,4.0,4.0,S. Foresti,https://openalex.org/A2022419906,"Center for High Performance Computing, University of Utah, USA",education
2008,10.1109/TVCG.2008.151,On the Visualization of Social and other Scale-Free Networks,4.0,1.0,Yuntao Jia,https://openalex.org/A2146803218,"University of Illinois, USA",education
2008,10.1109/TVCG.2008.151,On the Visualization of Social and other Scale-Free Networks,4.0,2.0,Jared Hoberock,https://openalex.org/A1110079350,"University of Illinois, USA",education
2008,10.1109/TVCG.2008.151,On the Visualization of Social and other Scale-Free Networks,4.0,3.0,Michael Garland,https://openalex.org/A2182953115,NVidia Corporation,company
2008,10.1109/TVCG.2008.151,On the Visualization of Social and other Scale-Free Networks,4.0,4.0,John Hart,https://openalex.org/A2137993087,"University of Illinois, USA",education
2008,10.1109/TVCG.2008.155,Perceptual Organization in User-Generated Graph Layouts,2.0,1.0,Frank van Ham,https://openalex.org/A2107229462,"IBM Research Cambridge, MA, USA",company
2008,10.1109/TVCG.2008.155,Perceptual Organization in User-Generated Graph Layouts,2.0,2.0,Bernice Rogowitz,https://openalex.org/A566355492,"IBM Research Hawthorne, NY, USA",company
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,1.0,Tim Dwyer,https://openalex.org/A3182625963,"Microsoft Research Limited, USA",company
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,2.0,Bongshin Lee,https://openalex.org/A2140022242,"Microsoft Research Limited, USA",company
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,3.0,Danyel Fisher,https://openalex.org/A2113528437,"Microsoft Research Limited, USA",company
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,4.0,Kori Inkpen Quinn,https://openalex.org/A2403742671,"Microsoft Research Limited, USA",company
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,5.0,Petra Isenberg,https://openalex.org/A2111668110,"University of Calgary, Canada",education
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,6.0,George Robertson,https://openalex.org/A2172094290,"Microsoft Research Limited, USA",company
2009,10.1109/TVCG.2009.109,A Comparison of User-Generated and Automatic Graph Layouts,7.0,7.0,Chris North,https://openalex.org/A2157611257,"Virginia Technology, USA",education
2013,10.1109/TVCG.2013.125,A Partition-Based Framework for Building and Validating Regression Models,2.0,1.0,Thomas Mühlbacher,https://openalex.org/A2072136831,"VRVis Research Center, Austria",company
2013,10.1109/TVCG.2013.125,A Partition-Based Framework for Building and Validating Regression Models,2.0,2.0,Harald Piringer,https://openalex.org/A1976064916,"VRVis Research Center, Austria",company
2014,10.1109/TVCG.2014.2346979,Ranking Visualizations of Correlation Using Weber's Law,4.0,1.0,Lane Harrison,https://openalex.org/A2103580512,Tufts University,education
2014,10.1109/TVCG.2014.2346979,Ranking Visualizations of Correlation Using Weber's Law,4.0,2.0,Fumeng Yang,https://openalex.org/A2565114143,Tufts University,education
2014,10.1109/TVCG.2014.2346979,Ranking Visualizations of Correlation Using Weber's Law,4.0,3.0,Steven Franconeri,https://openalex.org/A102385966,Northwestern University,education
2014,10.1109/TVCG.2014.2346979,Ranking Visualizations of Correlation Using Weber's Law,4.0,4.0,Remco Chang,https://openalex.org/A2023608286,Tufts University,education
2014,10.1109/TVCG.2014.2346682,DecisionFlow: Visual Analytics for High-Dimensional Temporal Event Sequence Data,2.0,1.0,David Gotz,https://openalex.org/A2149494377,University of North Carolina at Chapel Hill,education
2014,10.1109/TVCG.2014.2346682,DecisionFlow: Visual Analytics for High-Dimensional Temporal Event Sequence Data,2.0,2.0,Harry Stavropoulos,https://openalex.org/A1947666690,IBM T.J. Watson Research Center,company
1999,10.1109/INFVIS.1999.801858,Navigating hierarchies with structure-based brushes,3.0,1.0,Ying-Huey Fua,https://openalex.org/A1255825317,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
1999,10.1109/INFVIS.1999.801858,Navigating hierarchies with structure-based brushes,3.0,2.0,M.O. Ward,https://openalex.org/A2102429099,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
1999,10.1109/INFVIS.1999.801858,Navigating hierarchies with structure-based brushes,3.0,3.0,E.A. Rundensteiner,https://openalex.org/A2289414603,"Computer Science Department, Worcester Polytechnic Institute, Worcester, MA, USA",education
1999,10.1109/VISUAL.1999.809879,Isosurface extraction in time-varying fields using a Temporal Branch-on-Need Tree (T-BON),2.0,1.0,P. Sutton,https://openalex.org/A2284124040,"Department of Computer Science, University of Utah, Salt Lake, UT, USA",education
1999,10.1109/VISUAL.1999.809879,Isosurface extraction in time-varying fields using a Temporal Branch-on-Need Tree (T-BON),2.0,2.0,C.D. Hansen,https://openalex.org/A2059591427,"Department of Computer Science, University of Utah, Salt Lake, UT, USA",education
2002,10.1109/INFVIS.2002.1173145,Visualizing data with bounded uncertainty,2.0,1.0,C. Olston,https://openalex.org/A2023450202,"University of Stanford, USA",education
2002,10.1109/INFVIS.2002.1173145,Visualizing data with bounded uncertainty,2.0,2.0,J.D. Mackinlay,https://openalex.org/A2044770413,"Palo Alto Research Center, Inc.orporated, USA",facility
2004,10.1109/INFVIS.2004.57,RecMap: Rectangular Map Approximations,4.0,1.0,R. Heilmann,https://openalex.org/A2067904235,Bayer Technology,company
2004,10.1109/INFVIS.2004.57,RecMap: Rectangular Map Approximations,4.0,2.0,D.A. Keim,https://openalex.org/A2147343253,"University of Konstanz, Germany",education
2004,10.1109/INFVIS.2004.57,RecMap: Rectangular Map Approximations,4.0,3.0,C. Panse,https://openalex.org/A2530558389,"University of Konstanz, Germany",education
2004,10.1109/INFVIS.2004.57,RecMap: Rectangular Map Approximations,4.0,4.0,M. Sips,https://openalex.org/A2952759238,"University of Konstanz, Germany",education
2004,10.1109/VISUAL.2004.86,Quick-VDR: interactive view-dependent rendering of massive models,4.0,1.0,Sung-Eui Yoon,https://openalex.org/A2527642338,"University of North Carolina, Chapel Hill, USA",education
2004,10.1109/VISUAL.2004.86,Quick-VDR: interactive view-dependent rendering of massive models,4.0,2.0,B. Salomon,https://openalex.org/A2115467191,"University of North Carolina, Chapel Hill, USA",education
2004,10.1109/VISUAL.2004.86,Quick-VDR: interactive view-dependent rendering of massive models,4.0,3.0,R. Gayle,https://openalex.org/A1893217741,"University of North Carolina, Chapel Hill, USA",education
2004,10.1109/VISUAL.2004.86,Quick-VDR: interactive view-dependent rendering of massive models,4.0,4.0,D. Manocha,https://openalex.org/A2146473740,"University of North Carolina, Chapel Hill, USA",education
2004,10.1109/VISUAL.2004.88,Real-time motion estimation and visualization on graphics cards,2.0,1.0,R. Strzodka,https://openalex.org/A2679871087,"Caesar Research Center, Bonn, Germany",facility
2004,10.1109/VISUAL.2004.88,Real-time motion estimation and visualization on graphics cards,2.0,2.0,C. Garbe,https://openalex.org/A1974301229,"Interdisciplinary Center for Scientific Computing, Heidelberg, Germany",facility
2005,10.1109/VISUAL.2005.1532797,Batched multi triangulation,6.0,1.0,P. Cignoni,https://openalex.org/A391330844,"ISTI-CNR, Pisa, Italy",facility
2005,10.1109/VISUAL.2005.1532797,Batched multi triangulation,6.0,2.0,F. Ganovelli,https://openalex.org/A299352866,"ISTI-CNR, Pisa, Italy",facility
2005,10.1109/VISUAL.2005.1532797,Batched multi triangulation,6.0,3.0,E. Gobbetti,https://openalex.org/A2046772540,"CRS4, Pula, Italy",facility
2005,10.1109/VISUAL.2005.1532797,Batched multi triangulation,6.0,4.0,F. Marton,https://openalex.org/A2046127916,"CRS4, Italy",facility
2005,10.1109/VISUAL.2005.1532797,Batched multi triangulation,6.0,5.0,F. Ponchio,https://openalex.org/A188290536,ISTI-CNR,facility
2005,10.1109/VISUAL.2005.1532797,Batched multi triangulation,6.0,6.0,R. Scopigno,https://openalex.org/A2289128761,ISTI-CNR,facility
2009,10.1109/TVCG.2009.139,Document Cards: A Top Trumps Visualization for Documents,6.0,1.0,Hendrik Strobelt,https://openalex.org/A2499608054,"University of Konstanz, Germany",education
2009,10.1109/TVCG.2009.139,Document Cards: A Top Trumps Visualization for Documents,6.0,2.0,Daniela Oelke,https://openalex.org/A2049801381,"University of Konstanz, Germany",education
2009,10.1109/TVCG.2009.139,Document Cards: A Top Trumps Visualization for Documents,6.0,3.0,Christian Rohrdantz,https://openalex.org/A2003201492,"University of Konstanz, Germany",education
