Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Country Code
2018,10.1109/TVCG.2018.2864848,Shared-Memory Parallel Computation of Morse-Smale Complexes with Improved Accuracy,3.0,1.0,Attila Gyulassy,https://openalex.org/A2280587364,university of utah salt lake city ut us,US
2018,10.1109/TVCG.2018.2864848,Shared-Memory Parallel Computation of Morse-Smale Complexes with Improved Accuracy,3.0,2.0,Peer-Timo Bremer,https://openalex.org/A1976763668,lawrence livermore national laboratory livermore ca us,US
2018,10.1109/TVCG.2018.2864848,Shared-Memory Parallel Computation of Morse-Smale Complexes with Improved Accuracy,3.0,3.0,Valerio Pascucci,https://openalex.org/A2296065211,university of utah salt lake city ut us,US
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,1.0,Xuanwu Yue,https://openalex.org/A3187413311,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,2.0,Xinhuan Shu,https://openalex.org/A2892386582,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,3.0,Xinyu Zhu,https://openalex.org/A2904366545,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,4.0,Xinnan Du,https://openalex.org/A2746745987,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,5.0,Zheqing Yu,https://openalex.org/A2904305811,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,6.0,Dimitrios Papadopoulos,https://openalex.org/A2136850063,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,7.0,Siyuan Liu,https://openalex.org/A2151890734,pennsylvania state university university park pa us,US
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,1.0,Ke Xu,https://openalex.org/A2751823292,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,2.0,Meng Xia,https://openalex.org/A2937132099,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,3.0,Xing Mu,https://openalex.org/A2904329110,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,4.0,Yun Wang,https://openalex.org/A2480902628,hong kong university of science and technology kowloon hk,CN
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,5.0,Nan Cao,https://openalex.org/A2101761023,idv lab tongji university,CN
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,1.0,Gromit Yeuk-Yin Chan,https://openalex.org/A2892833245,new york university new york ny us,US
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,2.0,Panpan Xu,https://openalex.org/A2126531132,bosch research north america sunnyvale,DE
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,3.0,Zeng Dai,https://openalex.org/A2222139510,bosch research north america sunnyvale,DE
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,4.0,Liu Ren,https://openalex.org/A2648631274,bosch research north america sunnyvale,DE
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,1.0,Shunan Guo,https://openalex.org/A2752677350,east china normal university,CN
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,2.0,Zhuochen Jin,https://openalex.org/A2900285327,idvx lab tongji university,CN
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,3.0,David Gotz,https://openalex.org/A2149494377,university of north carolina chapel hill,US
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,4.0,Fan Du,https://openalex.org/A2105952798,university of maryland,US
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,5.0,Hongyuan Zha,https://openalex.org/A2099091510,east china normal university,CN
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,6.0,Nan Cao,https://openalex.org/A2101761023,idvx lab tongji university,CN
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,1.0,Nicole Sultanum,https://openalex.org/A2323994416,hospital for sick children,CA
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,2.0,Devin Singh,https://openalex.org/A3184559466,hospital for sick children,CA
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,3.0,Michael Brudno,https://openalex.org/A2171641758,university of toronto toronto on ca,CA
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,4.0,Fanny Chevalier,https://openalex.org/A2123408939,university of toronto toronto on ca,CA
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,1.0,Xumeng Wang,https://openalex.org/A2228508638,zhejiang university,CN
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,2.0,Wei Chen,https://openalex.org/A2998626336,zhejiang university,CN
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,3.0,Jia-Kai Chou,https://openalex.org/A2913463768,university of california davis,US
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,4.0,Chris Bryan,https://openalex.org/A2486742430,university of california davis,US
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,5.0,Huihua Guan,https://openalex.org/A2546818472,zhejiang university alibaba group,CN
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,6.0,Wenlong Chen,https://openalex.org/A2751647618,zhejiang university,CN
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,7.0,Rusheng Pan,https://openalex.org/A2888212431,zhejiang university,CN
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,8.0,Kwan-Liu Ma,https://openalex.org/A2122423217,university of california davis,US
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,1.0,Marco Angelini,https://openalex.org/A2108803079,university of rome la sapienza ,IT
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,2.0,Graziano Blasilli,https://openalex.org/A2804128545,university of rome la sapienza ,IT
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,3.0,Tiziana Catarci,https://openalex.org/A309598184,university of rome la sapienza ,IT
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,4.0,Simone Lenti,https://openalex.org/A2762584539,university of rome la sapienza ,IT
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,5.0,Giuseppe Santucci,https://openalex.org/A1245592906,university of rome la sapienza ,IT
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,1.0,John R. Goodall,https://openalex.org/A2312044665,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,2.0,Eric D. Ragan,https://openalex.org/A287829391,university of florida gainesville fl us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,3.0,Chad A. Steed,https://openalex.org/A2065369832,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,4.0,Joel W. Reed,https://openalex.org/A2135320961,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,5.0,G. David Richardson,https://openalex.org/A2894275251,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,6.0,Kelly M.T. Huffer,https://openalex.org/A2226113645,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,7.0,Robert A. Bridges,https://openalex.org/A2135385045,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,8.0,Jason A. Laska,https://openalex.org/A1969976307,oak ridge national laboratory oak ridge tn us,US
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,1.0,Michelle Dowling,https://openalex.org/A2762258652,virginia polytechnic institute and state university blacksburg va us,US
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,2.0,John Wenskovitch,https://openalex.org/A2787520918,virginia polytechnic institute and state university blacksburg va us,US
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,3.0,J.T. Fry,https://openalex.org/A2606892387,virginia polytechnic institute and state university blacksburg va us,US
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,4.0,Scotland Leman,https://openalex.org/A2048268422,virginia polytechnic institute and state university blacksburg va us,US
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,5.0,Leanna House,https://openalex.org/A2131421683,virginia polytechnic institute and state university blacksburg va us,US
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,6.0,Chris North,https://openalex.org/A2157611257,virginia polytechnic institute and state university blacksburg va us,US
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,1.0,Quan Li,https://openalex.org/A2435562399,department of computer science and engineering the hong kong university of science and technology hong kong,CN
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,2.0,Kristanto Sean Njotoprawiro,https://openalex.org/A2888816379,department of computer science and engineering the hong kong university of science and technology hong kong,CN
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,3.0,Hammad Haleem,https://openalex.org/A2095688336,department of computer science and engineering the hong kong university of science and technology hong kong,CN
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,4.0,Qiaoan Chen,https://openalex.org/A2888972706,wechat tencent technology shenzhen co ltd shenzhen china,CN
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,5.0,Chris Yi,https://openalex.org/A2889392510,wechat tencent technology shenzhen co ltd shenzhen china,CN
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,6.0,Xiaojuan Ma,https://openalex.org/A2171908633,department of computer science and engineering the hong kong university of science and technology hong kong,CN
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,1.0,Mengchen Liu,,school of software tsinghua university,CN
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,2.0,Shixia Liu,,school of software tsinghua university,CN
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,3.0,Hang Su,,dept of comp sci tech tsinghua university,CN
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,4.0,Kelei Cao,,school of software tsinghua university,CN
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,5.0,Jun Zhu,,dept of comp sci tech tsinghua university,CN
1990,10.1109/VISUAL.1990.146364,Displaying voxel-based objects according to their qualitative shape synthesis,1.0,1.0,Y. Yacoob,https://openalex.org/A242199621,department of computer sciences university of maryland college park md usa,US
1990,10.1109/VISUAL.1990.146403,Visualization of free form volumes,1.0,1.0,D. Lasser,https://openalex.org/A2651418885,fachbereich informatik universit t kaiserslautern,DE
1991,10.1109/VISUAL.1991.175791,Gray scale diagrams as business charts,1.0,1.0,W.R. Feeney,https://openalex.org/A3161922967,infomation and decision systems department san diego state university san diego ca usa,US
